transaction_id,date,timestamp,company_name,ticker_symbol,sector,country,currency,transaction_type,price_per_share,volume,transaction_value,market_cap_msek,pe_ratio,earnings_msek,revenue_msek,debt_to_equity,return_on_equity,dividend_yield,beta,sharpe_ratio,daily_return,spread_pct,portfolio_type,risk_rating,analyst_rating,esg_score,credit_rating,var_95,liquidity_score,quarter,fiscal_year
TXN100083,2020-02-05,2020-02-05 14:54:17,Electrolux,ELEC,Consumer Discretionary,Sweden,SEK,BUY,23570.1,397,9357330.12,46958.7,19.32,2430.48,13974.89,1.695,0.0956,0.0037,1.671,0.879,-0.015366,0.0055,GROWTH,HIGH,STRONG_SELL,39.2,AA-,129748.49,7.8,Q1,2020
TXN100084,2020-02-07,2020-02-07 09:50:44,SKF,SKF,Industrials,Sweden,SEK,SELL,129628.36,10984,1423837943.2,90229.84,18.62,4845.21,19432.18,2.072,0.2346,0.0184,1.436,1.081,-0.022902,0.0167,GROWTH,MEDIUM,BUY,77.7,BBB,2819477.66,3.1,Q1,2020
TXN100085,2020-02-08,2020-02-08 15:07:26,SSAB,SSAB,Materials,Sweden,SEK,RIGHTS_ISSUE,35965.45,33083,1189844994.38,61224.19,11.12,5506.88,27253.97,0.515,0.2106,0.0129,0.518,0.224,0.000196,0.0114,VALUE,MEDIUM,BUY,59.5,BBB,23472018.19,4.1,Q1,2020
TXN100086,2020-02-08,2020-02-08 10:59:06,SEB,SEB,Financials,Sweden,SEK,RIGHTS_ISSUE,148298.29,4789,710200496.94,249193.78,15.37,16209.23,111631.04,1.065,0.1683,0.0276,1.678,2.176,0.014059,0.0017,FIXED_INCOME,HIGH,HOLD,88.6,A-,10738860.69,7.5,Q1,2020
TXN100087,2020-02-08,2020-02-08 13:55:34,Boliden,BOLI,Materials,Sweden,SEK,BUY,183526.48,6399,1174385941.89,115105.61,15.37,7490.34,118274.03,1.392,0.0951,0.0442,1.268,1.541,0.01649,0.0012,EQUITY,LOW,STRONG_BUY,92.2,BBB,7667257.07,5.4,Q1,2020
TXN100088,2020-02-09,2020-02-09 13:24:41,Telia Company,TELI,Communication Services,Sweden,SEK,BUY,165599.85,17288,2862890242.51,103211.35,23.9,4317.62,49605.54,0.6,0.0795,0.0396,1.647,0.295,-0.027936,0.0049,GROWTH,MEDIUM,SELL,37.9,BBB+,100239339.48,8.4,Q1,2020
TXN100089,2020-02-09,2020-02-09 16:02:11,Alfa Laval,ALFA,Industrials,Sweden,SEK,DIVIDEND,111135.19,2370,263390404.87,165004.41,24.59,6710.13,31992.17,0.873,0.344,0.0361,1.374,1.744,0.001272,0.0053,VALUE,MEDIUM,SELL,54.2,A-,10683660.38,9.6,Q1,2020
TXN100090,2020-02-10,2020-02-10 11:39:38,ABB Ltd,ABB,Industrials,Switzerland,CHF,DIVIDEND,230478.15,3906,900247661.83,432927.81,13.58,31880.94,356235.12,2.24,0.2437,0.0172,1.724,2.084,0.010319,0.0158,GROWTH,HIGH,HOLD,72.7,AA-,24620673.32,6.8,Q1,2020
TXN100091,2020-02-11,2020-02-11 15:56:56,Hexagon AB,HEXA,Technology,Sweden,SEK,SELL,244713.2,1865,456390126.44,308960.41,50.41,6129.04,28699.76,0.691,0.2018,0.0504,1.599,1.127,-0.001218,0.0176,EQUITY,MEDIUM,HOLD,71.4,BBB,8495903.09,3.1,Q1,2020
TXN100092,2020-02-11,2020-02-11 09:47:30,IKEA Holding,IKEA,Consumer Discretionary,Netherlands,EUR,SELL,85795.47,1141,97892633.81,122170.88,29.53,4137.29,16658.29,0.428,0.1704,0.048,0.806,1.165,-0.00218,0.0155,FIXED_INCOME,MEDIUM,SELL,32.3,BBB,1972231.34,4.4,Q1,2020
TXN100094,2020-02-12,2020-02-12 13:53:31,Spotify,SPOT,Technology,Sweden,SEK,DIVIDEND,386040.08,1801,695258176.63,481540.03,45.3,10630.16,65498.2,1.49,0.231,0.0406,1.707,0.309,0.014428,0.016,MIXED,LOW,BUY,63.6,A-,20547001.11,4.0,Q1,2020
TXN100093,2020-02-12,2020-02-12 09:21:52,ABB Ltd,ABB,Industrials,Switzerland,CHF,DIVIDEND,295976.74,5968,1766389171.17,411279.36,13.94,29512.97,265593.5,2.216,0.3489,0.0221,1.173,1.666,-0.021626,0.0011,MIXED,MEDIUM,HOLD,70.3,A,25579820.89,7.5,Q1,2020
TXN100095,2020-02-13,2020-02-13 11:19:47,Nordea Bank,NORD,Financials,Finland,EUR,SELL,197584.6,729,144039172.95,331641.29,10.21,32494.36,191543.19,1.892,0.3495,0.056,1.464,0.764,-0.002205,0.0083,FIXED_INCOME,MEDIUM,SELL,67.2,BBB+,2176648.79,5.3,Q1,2020
TXN100096,2020-02-13,2020-02-13 13:46:26,Essity,ESSI,Consumer Staples,Sweden,SEK,SELL,86812.17,9323,809349885.11,157051.5,18.24,8609.37,39795.68,0.828,0.2054,0.0179,1.911,0.278,-0.022898,0.0035,MIXED,LOW,SELL,35.2,BBB+,7059653.22,6.5,Q1,2020
TXN100097,2020-02-14,2020-02-14 12:28:13,SSAB,SSAB,Materials,Sweden,SEK,BUY,80002.48,1617,129364012.44,73864.74,9.91,7455.89,43336.85,0.511,0.2754,0.0394,1.935,-0.293,0.016062,0.0057,EQUITY,LOW,SELL,47.7,BBB,4518282.07,3.5,Q1,2020
TXN100098,2020-02-14,2020-02-14 14:52:03,Investor AB,INVE,Financials,Sweden,SEK,DIVIDEND,1227179.88,11900,14603440568.56,653761.79,8.34,78425.04,1254185.75,2.285,0.0918,0.0319,1.117,0.542,-0.030751,0.0149,GROWTH,VERY_HIGH,HOLD,93.8,A+,214808918.06,7.6,Q1,2020
TXN100099,2020-02-16,2020-02-16 10:19:45,SKF,SKF,Industrials,Sweden,SEK,DIVIDEND,56438.72,8410,474649611.96,75731.4,24.64,3074.0,17902.78,1.004,0.0842,0.0091,0.838,0.253,0.048796,0.0147,FIXED_INCOME,LOW,SELL,34.4,BBB+,5564838.47,6.2,Q1,2020
TXN100100,2020-02-16,2020-02-16 11:49:54,SKF,SKF,Industrials,Sweden,SEK,SELL,162519.09,3692,600020494.28,96440.4,14.16,6813.14,28490.2,2.155,0.2507,0.0277,1.118,1.453,-0.012419,0.0041,GROWTH,HIGH,HOLD,51.5,BBB,7205094.06,6.6,Q1,2020
TXN100101,2020-02-17,2020-02-17 09:11:12,SKF,SKF,Industrials,Sweden,SEK,SELL,71827.18,657,47190455.72,89548.29,17.87,5012.19,20292.42,1.976,0.0582,0.0039,1.196,2.228,0.010728,0.0082,VALUE,HIGH,SELL,80.4,BB+,997261.94,5.0,Q1,2020
TXN100103,2020-02-18,2020-02-18 12:17:23,Ericsson,ERIC,Technology,Sweden,SEK,SELL,333058.94,10782,3591041458.36,249438.61,55.88,4463.46,21181.88,1.362,0.3401,0.0251,1.976,1.504,0.004573,0.0012,MIXED,MEDIUM,BUY,66.4,A-,92635696.72,3.6,Q1,2020
TXN100102,2020-02-18,2020-02-18 12:02:29,Atlas Copco,ATLA,Industrials,Sweden,SEK,SELL,290264.24,2004,581689543.47,490515.23,19.51,25143.39,142120.12,2.035,0.1688,0.0549,1.3,-0.026,-0.006196,0.0045,EQUITY,HIGH,SELL,88.1,BBB+,9285809.97,4.1,Q1,2020
TXN100104,2020-02-20,2020-02-20 15:40:59,Essity,ESSI,Consumer Staples,Sweden,SEK,DIVIDEND,168931.54,5428,916960373.83,200842.33,19.87,10105.72,45596.15,2.084,0.2122,0.0426,0.972,0.914,-0.019486,0.0145,VALUE,MEDIUM,SELL,83.7,AA-,13710621.47,4.7,Q1,2020
TXN100105,2020-02-20,2020-02-20 12:23:31,Nordea Bank,NORD,Financials,Finland,EUR,SELL,493877.05,5737,2833372618.17,340477.41,15.49,21982.93,121971.86,1.628,0.1557,0.0505,1.207,2.437,-0.040093,0.0023,EQUITY,MEDIUM,HOLD,41.4,BBB-,73290673.89,5.0,Q1,2020
TXN100106,2020-02-20,2020-02-20 11:55:30,SSAB,SSAB,Materials,Sweden,SEK,SPLIT,33608.54,15527,521839834.65,60724.14,16.33,3718.61,24379.36,0.902,0.1138,0.002,0.956,1.459,0.008696,0.0137,GROWTH,HIGH,HOLD,66.4,AA-,9177818.15,6.1,Q1,2020
TXN100107,2020-02-21,2020-02-21 14:22:10,Boliden,BOLI,Materials,Sweden,SEK,BUY,62957.89,1828,115087016.47,112538.01,12.56,8956.61,36503.92,0.455,0.1768,0.0025,1.61,2.254,0.022512,0.0163,VALUE,VERY_HIGH,SELL,31.2,BB+,1225171.84,8.8,Q1,2020
TXN100108,2020-02-21,2020-02-21 13:01:24,ABB Ltd,ABB,Industrials,Switzerland,CHF,SELL,633936.56,4660,2954144347.18,603442.87,23.35,25848.03,356445.47,1.818,0.2122,0.0058,0.863,-0.463,0.019506,0.018,EQUITY,MEDIUM,BUY,42.0,AA,109616875.19,4.7,Q1,2020
TXN100110,2020-02-22,2020-02-22 13:41:26,Sandvik,SAND,Industrials,Sweden,SEK,SELL,311065.77,2526,785752143.46,204164.04,23.6,8649.99,62375.55,1.596,0.2394,0.0355,1.554,0.212,0.002964,0.0151,FIXED_INCOME,MEDIUM,HOLD,62.9,BBB+,20048351.03,3.5,Q1,2020
TXN100111,2020-02-22,2020-02-22 09:30:58,SKF,SKF,Industrials,Sweden,SEK,SELL,96079.83,1259,120964508.09,88491.91,12.59,7026.83,90081.99,0.837,0.3415,0.0199,1.223,0.088,-0.043655,0.0011,EQUITY,MEDIUM,STRONG_BUY,44.2,AA+,2045256.92,8.6,Q1,2020
TXN100109,2020-02-22,2020-02-22 12:54:14,Ericsson,ERIC,Technology,Sweden,SEK,BUY,153505.85,5631,864391434.85,286202.48,59.84,4782.77,21627.87,1.399,0.0691,0.0499,1.398,-0.155,-0.008842,0.0119,FIXED_INCOME,HIGH,SELL,63.6,A-,11634054.51,8.4,Q1,2020
TXN100115,2020-02-23,2020-02-23 15:37:06,Essity,ESSI,Consumer Staples,Sweden,SEK,BUY,80064.98,3056,244678576.02,134787.61,25.29,5329.31,29532.11,2.145,0.2577,0.0258,1.509,0.326,0.015153,0.0173,MIXED,HIGH,SELL,89.6,A-,6835068.42,5.6,Q1,2020
TXN100114,2020-02-23,2020-02-23 16:16:13,Hexagon AB,HEXA,Technology,Sweden,SEK,SPLIT,220900.01,21690,4791321325.06,313426.24,57.96,5407.59,29434.76,1.761,0.1586,0.0356,0.515,1.408,-0.022375,0.0012,MIXED,HIGH,BUY,57.4,A,101027870.83,6.4,Q1,2020
TXN100113,2020-02-23,2020-02-23 13:27:57,SSAB,SSAB,Materials,Sweden,SEK,SELL,48619.67,707,34374103.21,74382.49,19.46,3822.18,17840.7,0.204,0.2409,0.0031,0.886,-0.321,-0.010347,0.008,MIXED,MEDIUM,HOLD,37.9,A,642363.66,3.6,Q1,2020
TXN100112,2020-02-23,2020-02-23 09:14:16,SEB,SEB,Financials,Sweden,SEK,BUY,204944.38,10466,2144947899.52,258459.03,13.13,19689.6,181140.8,2.343,0.1691,0.0052,1.426,-0.158,-0.013668,0.009,FIXED_INCOME,MEDIUM,HOLD,56.7,BBB-,10430572.92,8.0,Q1,2020
TXN100116,2020-02-24,2020-02-24 14:35:41,Volvo AB,VOLV,Industrials,Sweden,SEK,BUY,456136.91,228,103999214.63,333750.64,21.17,15763.32,83989.94,1.061,0.1001,0.0258,0.714,2.17,-0.010743,0.0088,VALUE,MEDIUM,HOLD,50.2,BBB+,1862395.19,7.2,Q1,2020
TXN100117,2020-02-24,2020-02-24 13:19:43,SSAB,SSAB,Materials,Sweden,SEK,BUY,77099.83,971,74863930.58,83420.48,9.69,8611.91,58537.49,0.263,0.2016,0.0578,1.076,-0.383,-0.008742,0.0097,VALUE,LOW,SELL,48.8,BBB-,2019046.07,7.2,Q1,2020
TXN100118,2020-02-24,2020-02-24 10:21:17,Nordea Bank,NORD,Financials,Finland,EUR,BUY,274192.81,4001,1097045441.38,364831.97,17.84,20450.07,189913.31,2.411,0.1668,0.0231,1.011,1.124,-0.035521,0.0059,GROWTH,HIGH,SELL,42.7,AA,15987530.65,5.4,Q1,2020
TXN100119,2020-02-24,2020-02-24 13:41:45,IKEA Holding,IKEA,Consumer Discretionary,Netherlands,EUR,RIGHTS_ISSUE,82945.38,10765,892906993.83,150999.75,21.95,6880.66,41426.41,0.52,0.1832,0.0376,1.233,0.705,0.010379,0.0048,MIXED,MEDIUM,HOLD,55.7,AA+,41469666.56,4.6,Q1,2020
TXN100120,2020-02-25,2020-02-25 11:33:48,Spotify,SPOT,Technology,Sweden,SEK,DIVIDEND,300928.72,21963,6609297429.35,274943.93,56.83,4837.93,24882.8,1.427,0.311,0.0078,1.686,-0.126,0.008042,0.0102,FIXED_INCOME,VERY_HIGH,BUY,86.1,BBB+,130251882.19,5.6,Q1,2020
TXN100121,2020-02-25,2020-02-25 15:42:20,Sandvik,SAND,Industrials,Sweden,SEK,DIVIDEND,185943.98,9522,1770558569.24,306211.0,17.03,17985.93,118130.26,1.332,0.2232,0.0519,1.971,0.723,-0.014005,0.0031,EQUITY,VERY_HIGH,BUY,85.5,A-,45920440.79,7.4,Q1,2020
TXN100122,2020-02-25,2020-02-25 16:18:16,SEB,SEB,Financials,Sweden,SEK,BUY,96239.62,1733,166783254.58,164247.9,8.19,20051.85,137937.86,1.782,0.2668,0.0416,0.702,0.398,0.019563,0.0066,EQUITY,LOW,STRONG_SELL,30.9,BBB,4191405.65,8.8,Q1,2020
TXN100123,2020-02-26,2020-02-26 15:47:02,Investor AB,INVE,Financials,Sweden,SEK,BUY,656400.21,2713,1780813765.51,729467.1,15.69,46494.77,255876.17,1.962,0.3038,0.0368,0.633,0.963,-0.011377,0.0031,GROWTH,LOW,BUY,82.5,BB+,1894524.66,3.5,Q1,2020
TXN100124,2020-02-27,2020-02-27 12:21:46,Boliden,BOLI,Materials,Sweden,SEK,BUY,66780.47,13341,890918267.08,113875.67,17.53,6494.49,33928.46,0.316,0.0719,0.0242,0.943,0.197,-0.00479,0.0053,VALUE,MEDIUM,SELL,71.6,BB,34410.51,7.2,Q1,2020
TXN100125,2020-02-28,2020-02-28 16:58:42,Sandvik,SAND,Industrials,Sweden,SEK,BUY,155320.25,8744,1358120282.4,243997.08,23.55,10359.68,68781.71,1.234,0.2258,0.0375,0.608,1.548,0.007201,0.0109,VALUE,HIGH,HOLD,39.3,BBB,26815075.73,5.0,Q1,2020
TXN100126,2020-02-28,2020-02-28 13:54:10,Telia Company,TELI,Communication Services,Sweden,SEK,BUY,56147.43,423,23750361.73,87616.08,23.33,3755.18,61695.5,1.922,0.1453,0.0,1.267,-0.359,0.017002,0.007,VALUE,HIGH,STRONG_BUY,36.6,A,269060.67,4.9,Q1,2020
TXN100127,2020-02-29,2020-02-29 13:06:30,Electrolux,ELEC,Consumer Discretionary,Sweden,SEK,SELL,48603.45,5108,248266427.32,52563.33,32.84,1600.71,11704.24,2.293,0.1632,0.0578,0.634,1.561,-0.012774,0.0042,FIXED_INCOME,HIGH,STRONG_BUY,76.3,BBB+,5185435.58,5.1,Q1,2020
TXN100128,2020-02-29,2020-02-29 11:43:57,SEB,SEB,Financials,Sweden,SEK,SELL,364554.6,2399,874566494.71,296501.04,15.82,18744.25,104816.13,0.311,0.158,0.0574,1.251,0.798,-0.008565,0.0166,MIXED,MEDIUM,STRONG_BUY,85.3,A+,30194124.3,7.6,Q1,2020
TXN100129,2020-02-29,2020-02-29 12:22:14,IKEA Holding,IKEA,Consumer Discretionary,Netherlands,EUR,SELL,131984.52,6344,837309767.2,144219.0,28.56,5050.35,29439.42,0.879,0.091,0.0391,1.608,0.447,0.007803,0.0065,EQUITY,LOW,SELL,53.9,AA,17088815.6,4.9,Q1,2020
TXN100130,2020-02-29,2020-02-29 14:23:16,Spotify,SPOT,Technology,Sweden,SEK,SELL,232123.83,4620,1072412072.84,300926.84,25.51,11794.45,93741.57,0.976,0.0558,0.0075,1.12,0.979,0.000949,0.0139,GROWTH,LOW,HOLD,50.3,BBB,27315612.9,8.4,Q1,2020
TXN100131,2020-02-29,2020-02-29 16:54:07,Boliden,BOLI,Materials,Sweden,SEK,BUY,112118.88,5298,594005831.48,106479.39,11.19,9518.14,177874.37,0.875,0.2819,0.0311,1.022,0.615,0.004345,0.0014,MIXED,VERY_HIGH,SELL,88.4,BBB,10554282.22,5.8,Q1,2020
TXN100133,2020-03-01,2020-03-01 10:55:43,Atlas Copco,ATLA,Industrials,Sweden,SEK,SELL,356235.69,6250,2226473067.89,653767.91,20.27,32257.1,252732.95,1.75,0.128,0.0207,1.876,0.372,-0.006892,0.0011,VALUE,LOW,BUY,71.0,A-,8735321.57,6.5,Q1,2020
TXN100132,2020-03-01,2020-03-01 10:30:56,Alfa Laval,ALFA,Industrials,Sweden,SEK,RIGHTS_ISSUE,114837.43,16379,1880922334.38,219808.78,12.85,17100.37,178786.18,0.767,0.1952,0.0448,1.211,-0.326,-0.024703,0.0047,EQUITY,VERY_HIGH,HOLD,39.2,BBB+,26025167.3,8.5,Q1,2020
TXN100134,2020-03-02,2020-03-02 13:26:03,Hexagon AB,HEXA,Technology,Sweden,SEK,BUY,274914.04,1273,349965575.27,321185.5,27.67,11608.4,110618.59,2.056,0.1879,0.0328,1.149,-0.368,-0.008085,0.0193,VALUE,LOW,SELL,42.8,BB+,9059045.34,10.0,Q1,2020
TXN100135,2020-03-03,2020-03-03 12:21:26,SEB,SEB,Financials,Sweden,SEK,DIVIDEND,158315.46,29770,4713051200.13,294759.35,10.6,27819.51,202472.18,1.565,0.0719,0.0373,1.972,0.07,0.007137,0.0196,FIXED_INCOME,VERY_HIGH,HOLD,79.2,AA-,179300874.25,4.7,Q1,2020
TXN100136,2020-03-03,2020-03-03 11:20:55,Boliden,BOLI,Materials,Sweden,SEK,BUY,56963.92,1398,79635562.21,107621.43,16.0,6726.67,81495.97,1.5,0.2815,0.0299,0.518,-0.473,0.018147,0.0148,GROWTH,MEDIUM,BUY,36.2,A,1232686.57,3.2,Q1,2020
TXN100137,2020-03-04,2020-03-04 16:21:40,Swedbank,SWED,Financials,Sweden,SEK,BUY,113682.53,12631,1435924031.08,185461.39,10.89,17032.23,131454.67,2.315,0.348,0.0027,1.642,0.615,0.00728,0.0078,EQUITY,VERY_HIGH,HOLD,81.2,A+,429286.47,7.6,Q1,2020
TXN100138,2020-03-04,2020-03-04 09:00:28,Swedbank,SWED,Financials,Sweden,SEK,BUY,131784.0,1759,231808049.55,237231.69,9.92,23924.3,102394.72,0.434,0.2018,0.0133,0.558,-0.392,0.040029,0.0108,MIXED,VERY_HIGH,HOLD,79.3,A,1010123.02,5.5,Q1,2020
TXN100139,2020-03-04,2020-03-04 11:36:48,ABB Ltd,ABB,Industrials,Switzerland,CHF,BUY,1053329.2,457,481371444.86,639094.25,18.19,35129.81,234969.46,0.671,0.2273,0.0112,0.997,2.065,-0.007608,0.0088,FIXED_INCOME,VERY_HIGH,HOLD,82.7,BBB,15576131.49,8.4,Q1,2020
TXN100140,2020-03-04,2020-03-04 10:08:39,Swedbank,SWED,Financials,Sweden,SEK,DIVIDEND,355233.74,6388,2269233136.4,177623.07,9.52,18665.82,82894.15,1.44,0.1347,0.0255,0.556,-0.116,-0.021245,0.0054,GROWTH,MEDIUM,STRONG_BUY,30.1,BBB+,20744759.1,9.8,Q1,2020
TXN100141,2020-03-05,2020-03-05 15:27:30,Investor AB,INVE,Financials,Sweden,SEK,BUY,432169.89,8317,3594356937.32,800772.03,16.48,48578.0,361105.33,0.897,0.1476,0.0428,1.725,0.045,0.016911,0.0085,GROWTH,VERY_HIGH,SELL,68.4,BBB+,74953777.32,8.0,Q1,2020
TXN100142,2020-03-05,2020-03-05 09:34:12,Hexagon AB,HEXA,Technology,Sweden,SEK,SELL,165289.68,640,105785395.04,270828.45,52.32,5176.18,31040.69,2.39,0.0627,0.0159,1.402,0.39,0.012634,0.0167,EQUITY,MEDIUM,HOLD,75.3,BBB+,1921912.63,6.2,Q1,2020
TXN100143,2020-03-05,2020-03-05 14:48:53,Telia Company,TELI,Communication Services,Sweden,SEK,DIVIDEND,91323.91,13984,1277073602.48,141712.32,27.51,5151.22,49146.15,2.056,0.1086,0.0207,1.003,2.436,0.018983,0.0104,EQUITY,MEDIUM,SELL,54.7,AA-,34424001.15,5.7,Q1,2020
TXN100144,2020-03-05,2020-03-05 09:43:00,SKF,SKF,Industrials,Sweden,SEK,DIVIDEND,80361.48,35123,2822536172.2,106048.66,22.91,4629.54,88546.65,1.819,0.3411,0.0263,0.852,1.615,0.014477,0.0044,FIXED_INCOME,LOW,HOLD,82.0,A-,68332837.07,5.8,Q1,2020
TXN100145,2020-03-06,2020-03-06 14:19:08,Sandvik,SAND,Industrials,Sweden,SEK,SPLIT,446639.63,12209,5453023269.24,231464.36,23.33,9922.01,53765.98,2.032,0.1251,0.0375,1.358,1.998,-0.019742,0.0065,FIXED_INCOME,LOW,HOLD,49.9,A,26045864.72,8.1,Q1,2020
TXN100146,2020-03-06,2020-03-06 13:10:04,Nordea Bank,NORD,Financials,Finland,EUR,BUY,231545.15,5232,1211444202.63,443796.3,8.68,51107.81,247193.82,0.857,0.1798,0.0411,0.999,-0.33,-0.006695,0.0153,GROWTH,HIGH,HOLD,36.6,A+,8164556.24,4.9,Q1,2020
TXN100147,2020-03-06,2020-03-06 13:29:46,Ericsson,ERIC,Technology,Sweden,SEK,BUY,250525.92,1249,312906872.77,224575.04,58.97,3808.06,52408.73,1.128,0.2714,0.0423,1.134,0.54,0.002049,0.0065,MIXED,MEDIUM,BUY,72.7,BB+,3999771.05,3.5,Q1,2020
TXN100149,2020-03-07,2020-03-07 16:22:48,SEB,SEB,Financials,Sweden,SEK,SELL,144013.52,2646,381059775.28,278863.68,13.88,20097.04,105647.16,1.764,0.1724,0.0009,1.374,0.259,0.006036,0.0138,MIXED,HIGH,BUY,93.5,AA-,7531447.73,3.6,Q1,2020
TXN100150,2020-03-07,2020-03-07 15:01:14,Atlas Copco,ATLA,Industrials,Sweden,SEK,SELL,419014.02,1485,622235826.06,610307.49,23.89,25547.49,186744.97,0.795,0.1803,0.0434,0.514,1.268,0.006384,0.015,FIXED_INCOME,HIGH,STRONG_BUY,30.9,A+,10986147.21,4.5,Q1,2020
TXN100148,2020-03-07,2020-03-07 14:27:56,SKF,SKF,Industrials,Sweden,SEK,RIGHTS_ISSUE,113136.52,12270,1388185112.69,99146.01,15.86,6249.44,91348.21,1.578,0.2371,0.0389,0.901,-0.455,-0.021951,0.0124,VALUE,HIGH,HOLD,86.3,BB+,15027064.68,3.7,Q1,2020
TXN100151,2020-03-07,2020-03-07 12:46:01,Sandvik,SAND,Industrials,Sweden,SEK,SPLIT,266298.8,3234,861210326.31,350550.67,19.89,17626.67,95499.05,0.387,0.3354,0.0503,1.708,1.969,-0.005516,0.015,FIXED_INCOME,MEDIUM,HOLD,63.9,AA,23109106.37,7.1,Q1,2020
TXN100152,2020-03-08,2020-03-08 11:07:23,Boliden,BOLI,Materials,Sweden,SEK,BUY,68706.22,2889,198492268.63,107057.43,11.23,9536.35,77098.97,2.259,0.2499,0.0472,1.182,1.391,-0.010491,0.0094,VALUE,MEDIUM,HOLD,31.4,A,5676060.87,6.5,Q1,2020
TXN100153,2020-03-08,2020-03-08 13:49:34,Ericsson,ERIC,Technology,Sweden,SEK,BUY,398704.24,5556,2215200739.03,310379.31,28.69,10818.85,53324.19,1.142,0.2466,0.0156,0.739,-0.019,0.000169,0.014,GROWTH,HIGH,SELL,37.2,A,20265752.3,6.6,Q1,2020
TXN100155,2020-03-09,2020-03-09 10:26:28,Volvo AB,VOLV,Industrials,Sweden,SEK,BUY,688951.62,1003,691018477.82,465956.55,21.73,21444.36,155571.92,1.604,0.0981,0.0404,0.769,1.582,0.003793,0.0149,EQUITY,LOW,HOLD,63.5,AA-,8917041.65,3.7,Q1,2020
TXN100154,2020-03-09,2020-03-09 09:42:06,SSAB,SSAB,Materials,Sweden,SEK,BUY,55469.89,3622,200911926.19,57224.81,12.28,4659.0,38581.37,2.106,0.2868,0.0185,1.871,2.358,-0.004096,0.0115,EQUITY,VERY_HIGH,SELL,62.7,A+,2307661.46,9.0,Q1,2020
TXN100156,2020-03-10,2020-03-10 13:30:44,Hexagon AB,HEXA,Technology,Sweden,SEK,RIGHTS_ISSUE,175729.83,9139,1605994952.1,250318.49,43.17,5798.05,33797.92,0.764,0.0673,0.0235,0.851,0.159,0.037919,0.0143,EQUITY,MEDIUM,HOLD,41.2,A-,38377083.06,5.9,Q1,2020
TXN100157,2020-03-12,2020-03-12 09:19:26,SEB,SEB,Financials,Sweden,SEK,BUY,172885.74,1242,214724085.65,318716.96,9.15,34817.44,203458.95,0.47,0.1512,0.0086,1.538,0.119,0.044884,0.0013,FIXED_INCOME,MEDIUM,HOLD,81.5,AA,9921955.71,7.4,Q1,2020
TXN100158,2020-03-13,2020-03-13 13:39:38,Nordea Bank,NORD,Financials,Finland,EUR,SELL,319610.53,7940,2537707627.05,319751.99,10.53,30357.96,583854.56,1.864,0.2107,0.0502,1.732,2.03,-0.015501,0.0084,VALUE,MEDIUM,BUY,82.2,BBB-,49142084.57,4.4,Q1,2020
TXN100159,2020-03-14,2020-03-14 10:32:46,SEB,SEB,Financials,Sweden,SEK,SELL,137924.81,4194,578456642.54,275266.68,13.42,20515.33,84212.73,0.353,0.2445,0.0044,1.063,1.911,0.019314,0.0077,GROWTH,MEDIUM,BUY,54.2,AA,8070947.17,8.1,Q1,2020
TXN100160,2020-03-14,2020-03-14 13:07:50,SSAB,SSAB,Materials,Sweden,SEK,DIVIDEND,33182.3,1687,55978535.27,43887.86,16.51,2659.03,51459.13,0.701,0.2485,0.029,0.508,1.913,0.01459,0.0163,EQUITY,HIGH,HOLD,63.7,AA-,1561273.08,7.7,Q1,2020
TXN100161,2020-03-15,2020-03-15 12:38:12,Nordea Bank,NORD,Financials,Finland,EUR,DIVIDEND,249685.56,11007,2748288935.2,341622.31,9.95,34334.76,150536.96,1.925,0.3225,0.0455,1.396,1.462,0.011077,0.0146,GROWTH,LOW,HOLD,47.6,A+,25019514.5,4.5,Q1,2020
TXN100162,2020-03-15,2020-03-15 12:22:45,ABB Ltd,ABB,Industrials,Switzerland,CHF,SELL,271211.48,1686,457262551.94,459530.47,23.8,19306.46,127509.51,0.632,0.0731,0.0418,1.074,1.965,0.003937,0.0072,VALUE,HIGH,BUY,47.5,A+,11675061.69,7.9,Q1,2020
TXN100166,2020-03-16,2020-03-16 11:05:49,Boliden,BOLI,Materials,Sweden,SEK,SELL,135345.43,27266,3690328409.56,110638.64,16.49,6709.94,52484.52,0.726,0.2291,0.0557,1.894,0.526,0.01301,0.0123,GROWTH,VERY_HIGH,HOLD,33.5,A-,106474517.1,7.7,Q1,2020
TXN100165,2020-03-16,2020-03-16 10:58:07,Volvo AB,VOLV,Industrials,Sweden,SEK,DIVIDEND,953841.51,19147,18263203393.66,532631.8,19.36,27511.48,244425.67,1.705,0.1196,0.0009,1.647,1.371,-0.011451,0.0129,EQUITY,MEDIUM,HOLD,86.2,BBB+,391725227.52,8.3,Q1,2020
TXN100163,2020-03-16,2020-03-16 11:02:35,Investor AB,INVE,Financials,Sweden,SEK,BUY,454203.04,258,117184383.07,521660.97,14.62,35682.08,167531.0,1.989,0.2783,0.0113,0.633,1.597,0.012857,0.0177,MIXED,MEDIUM,STRONG_BUY,45.8,A-,2455416.17,5.3,Q1,2020
TXN100164,2020-03-16,2020-03-16 16:21:15,Alfa Laval,ALFA,Industrials,Sweden,SEK,SELL,292667.45,598,175015134.84,175859.15,23.55,7468.9,64914.11,2.272,0.3488,0.0495,1.767,0.247,0.015636,0.0173,FIXED_INCOME,VERY_HIGH,BUY,94.8,A+,4572215.78,3.3,Q1,2020
